CODICE_COMUNE,num_strade,num_civici,num_civici_con_coord,CODICE_ISTAT
H183,417,14351,0,010046
H184,48,1418,0,069071
H185,368,1775,7,052026
H186,139,3167,0,076064
H187,81,1157,0,076065
H188,63,627,0,002110
H189,100,987,934,021071
H192,56,459,0,014055
H194,524,17561,0,084031
H195,80,2082,0,036034
H196,79,1141,0,030088
H198,96,1656,0,065104
H199,2389,78164,77887,039014
H200,27,505,0,030089
H202,61,1206,0,061066
H203,82,870,0,103060
H204,10,372,0,018119
H205,173,6305,0,084032
H206,111,3076,0,030090
H207,53,722,0,001211
H210,112,2333,0,061067
H211,305,6868,0,043044
H212,184,4622,0,010047
H213,37,591,0,003129
H214,229,5271,4877,024084
H216,30,756,756,018120
H218,40,706,25,020048
H219,71,991,1,005089
H220,43,1092,1,026065
H221,383,9962,0,086016
H222,802,9583,10,048035
H223,1660,45718,0,035033
H224,2172,65742,0,080063
H225,214,7932,0,035032
H227,81,2027,0,062056
H228,88,1009,0,083070
H229,143,5481,0,030091
H230,76,1420,0,017160
H233,59,961,0,108037
H235,437,11143,45,078102
H236,124,2513,0,021072
H238,75,4003,0,026066
H240,208,5923,3,015181
H242,124,1191,301,030092
H243,207,10790,0,063064
H244,23,444,0,030093
H245,159,3758,0,085014
H246,72,1814,0,018121
H247,144,2828,0,004180
H250,45,543,0,005090
H253,121,1740,24,026067
H255,22,248,0,013195
H256,214,5078,0,017161
H257,49,701,0,008049
H258,57,1951,0,010048
H259,23,185,0,013233
H262,36,678,602,007055
H263,42,685,0,007056
H264,441,13335,0,015182
H265,78,1077,0,080064
H266,49,836,788,009053
H267,125,2942,0,058081
H268,112,2486,2479,061068
H269,540,16885,0,084033
H270,63,691,0,001212
H271,297,584,0,102030
H272,59,689,0,006143
H273,339,7116,0,070057
H274,830,12657,1,099013
H275,55,2246,0,011023
H276,58,836,0,019079
H277,141,1115,0,065105
H280,114,4531,0,026068
H281,382,12770,0,085015
H282,708,19861,0,057059
H284,8,391,0,021073
H285,34,621,0,004181
H286,461,5296,5,048036
H287,138,2657,0,071041
H288,250,3208,33,058082
H289,73,1120,0,030094
H293,43,533,0,002113
H294,1743,48506,1,099014
H298,88,2314,11,035034
H299,80,1335,22,021074
H300,48,1031,0,058083
H301,105,2446,0,095043
H302,202,3507,4,039015
H303,95,1823,0,036035
H304,124,1953,0,011024
H307,519,6419,0,076066
H308,42,1257,0,094039
H311,171,1639,0,070058
H312,95,2985,0,076067
H313,141,1440,0,070059
H314,33,508,0,019080
H315,76,1130,213,019081
H316,20,210,0,019082
H319,110,1266,0,050030
H320,84,4226,0,069072
H321,151,2379,0,044063
H323,34,855,0,043045
H324,105,2619,0,060058
H325,274,5783,0,087039
H326,52,312,0,004182
H327,37,788,0,025043
H328,41,1290,15,008050
H330,209,5725,5,022153
H331,47,801,0,016180
H333,26,548,0,001213
H334,59,1293,2,006144
H335,250,6636,0,001214
H336,170,3518,0,018122
H337,151,1284,0,001215
H338,135,969,0,001216
H340,222,4418,0,001217
H341,61,1261,0,019083
H342,78,2077,0,020050
H343,36,384,0,006145
H344,49,871,0,001218
H346,14,289,0,002115
H347,63,1969,142,030095
H348,72,2614,0,076068
H350,290,4184,0,033038
H353,83,1964,0,066078
H354,73,1098,0,057060
H355,482,12800,0,001219
H356,101,1027,0,023062
H357,272,2250,0,019084
H359,264,5168,0,080065
H361,171,9773,0,024085
H362,59,612,0,004183
H363,21,103,81,004184
H364,97,392,0,002122
H365,44,2099,1497,002116
H366,20,242,242,005091
H367,84,1126,1,001220
H369,172,5128,132,018123
H371,128,2728,0,015183
H372,86,1205,1205,019085
H373,210,2114,0,015184
H375,36,418,0,018124
H376,45,477,0,005092
H377,57,1645,0,004185
H378,88,1065,0,004186
H379,36,1775,0,025044
H380,136,1522,0,083073
H382,105,4474,0,064078
H383,100,1213,0,101018
H384,132,1632,0,034030
H385,102,2822,0,004187
H386,91,1353,0,001221
H387,61,860,0,058084
H389,62,737,724,066079
H390,86,1456,0,044064
H391,26,156,0,004188
H392,30,840,0,005093
H393,35,901,0,060059
H394,231,4574,0,065106
H395,66,1178,22,004189
H396,34,112,0,018125
H398,99,2064,0,061069
H399,92,782,3,066080
H400,84,963,1,066081
H401,44,621,0,058085
H402,241,3011,0,066082
H403,239,3503,0,101019
H404,180,7066,0,058086
H405,20,464,0,083071
H406,18,284,0,006146
H407,72,1587,0,004190
H408,61,1238,0,080066
H409,88,1368,0,073023
H410,120,1328,0,017162
H411,34,369,0,058087
H412,111,2187,0,065107
H413,108,3139,0,059021
H414,138,1854,0,006147
H416,202,2676,0,078103
H417,319,10458,0,053020
H418,154,3670,0,083072
H420,125,1599,1,094040
H421,62,1229,0,059022
H422,106,2345,0,082061
H423,191,2796,0,061070
H424,46,1395,0,069073
H425,71,1940,0,068034
H426,156,1241,0,076069
H427,50,467,0,057061
H428,150,3137,0,082062
H429,27,359,4,066083
H431,102,2049,1,065108
H432,217,6071,0,058088
H433,116,2330,0,063065
H434,119,2005,0,066084
H436,94,1428,0,061071
H437,63,1432,0,040036
H438,46,743,0,064079
H439,51,3065,0,069074
H440,26,578,12,067036
H441,64,1523,0,058089
H442,88,1701,8,069075
H443,170,3741,0,060060
H444,110,1470,1317,059023
H445,90,1750,0,094041
H446,104,1514,0,057062
H447,56,628,0,004191
H448,34,1369,0,069076
H449,642,6641,1,053021
H450,34,253,0,018126
H451,34,567,0,005094
H452,21,1037,0,009054
H453,99,1168,2,004192
H454,84,888,0,070060
H455,90,1474,0,083074
H456,232,3903,0,080067
H458,105,1034,0,094042
H459,47,610,0,061072
H460,30,248,0,008051
H461,78,1002,5,011025
H462,17,195,0,004193
H465,20,247,0,006148
H466,16,319,0,005095
H467,160,2792,0,071042
H468,64,1171,131,005096
H470,98,1434,0,015185
H472,36,997,13,004194
H473,42,368,0,004195
H474,18,394,186,004196
H475,33,517,0,021075
H477,150,3126,0,017163
H478,29,421,0,013197
H479,212,3461,2,083075
H480,208,4139,0,071043
H481,155,2560,1,020051
H484,59,1576,0,017164
H485,127,1160,0,065109
H486,59,1412,0,097072
H488,249,4297,0,078104
H489,56,1136,0,080068
H490,174,2058,0,078105
H491,14,147,0,018127
H492,111,1514,0,016182
H493,53,602,0,014056
H494,50,1216,0,058090
H495,86,613,0,069077
H497,31,619,0,007057
H498,38,961,0,001222
H500,104,2173,8,035035
H501,16195,539745,0,058091
H502,164,2642,3,003130
H503,92,828,0,065110
H505,73,2065,0,018128
H507,46,806,0,090061
H508,70,1242,1,019086
H509,291,3011,0,016183
H511,49,1421,0,001223
H512,199,8306,27,024086
H514,62,1921,0,031015
H516,211,5957,0,102031
H517,52,1699,0,022155
H518,118,1536,304,003131
H519,255,6722,65,083076
H522,70,1991,0,023063
H523,130,6312,0,026069
H525,107,3202,0,017165
H527,49,907,0,018129
H528,164,1988,0,022156
H529,41,810,0,108055
H531,169,4819,0,031016
H532,64,518,0,022157
H533,72,1602,0,030097
H534,244,2059,0,056045
H535,44,633,0,016184
H536,98,2494,0,010049
H537,32,702,0,108038
H538,33,1021,14,096053
H539,60,1106,0,001224
H540,133,5004,0,023064
H541,163,4451,0,020052
H542,109,1932,0,040037
H544,37,552,0,016185
H546,22,295,2,010050
H547,38,714,0,001225
H549,38,480,0,002118
H552,23,424,0,022159
H553,46,569,20,096054
H554,15,356,0,001226
H555,51,1088,0,001227
H556,228,10182,10182,024087
H558,439,8383,0,080069
H559,26,1112,0,018130
H560,96,2211,0,015188
H561,39,608,0,096055
H562,164,1877,2,068035
H564,114,1387,3,065111
H565,76,3632,0,078106
H566,59,530,1,069078
H568,122,2743,0,071044
H569,169,1245,0,006149
H570,770,21254,0,049017
H572,139,1936,0,078107
H573,117,4295,1832,029040
H574,511,14817,0,089016
H575,37,1211,0,042040
H577,42,274,0,002121
H578,185,1009,7,004197
H580,104,3880,0,024088
H581,70,1722,0,010051
H583,74,1471,0,001228
H584,55,888,888,016186
H585,52,514,0,078109
H588,70,957,0,044065
H589,107,2635,0,070061
H590,89,2319,0,076070
H591,143,2998,0,077023
H592,68,2572,0,064080
H593,198,2992,0,033039
H594,14,853,0,024089
H598,260,10220,0,017166
H599,32,2045,0,010052
H601,84,1931,126,013201
H602,72,1401,0,013202
H604,160,4978,4622,020053
H606,39,1520,0,023065
H607,40,627,0,022160
H608,174,1653,0,023067
H609,93,2578,0,093036
H610,49,959,0,023066
H612,403,14902,0,022161
H614,43,704,0,018131
H615,78,1616,993,016187
H618,72,1274,0,058092
H620,595,19763,1318,029041
H621,100,1787,0,078110
H622,62,2704,0,028071
H623,230,5179,0,015189
H625,176,6520,1,028072
H627,125,2248,0,001229
H628,227,4071,31,035036
H629,91,1618,0,030098
H630,112,2896,0,017167
H631,55,749,0,001230
H632,323,8307,0,075064
H633,14,229,0,004198
H634,22,595,0,022162
H635,86,3494,0,048037
H639,51,1053,0,022163
H641,133,3169,0,076071
H642,257,6550,0,039016
H643,406,6545,67,072037
H644,63,919,0,065112
H645,425,12803,0,072038
H646,95,2444,0,076072
H647,407,11037,0,059024
H650,80,1806,0,017168
H652,135,3913,0,020054
H654,47,1373,0,065113
H655,64,2199,0,028073
H657,263,6658,0,093037
H658,148,2729,0,058093
H659,99,1351,0,111058
H661,20,323,0,095086
H662,104,1489,0,096056
H665,69,1058,0,031017
H666,10,170,0,022164
H669,51,1535,1476,007058
H670,42,912,0,007059
H671,43,1104,0,007060
H672,36,665,0,007061
H673,57,167,0,007062
H674,81,1879,0,007063
H675,101,439,0,007064
H676,134,4546,0,007065
H677,41,539,72,006150
H678,78,2478,0,037050
H679,52,306,0,013203
H681,28,711,578,096057
H682,135,1642,0,034031
H683,254,11548,12,065114
H684,80,634,0,001232
H686,70,840,0,065115
H687,175,1474,0,077024
H688,135,1197,0,081017
H689,30,741,0,029042
H690,20,150,0,002126
H691,53,1073,0,001231
H693,123,1438,0,070062
H694,117,3494,0,006151
H695,35,475,0,004199
H699,52,3082,0,017169
H700,524,11245,25,081018
H701,63,762,0,098046
H702,19,166,26,001233
H703,1290,24027,198,065116
H704,33,210,0,004200
H706,108,2794,0,026070
H707,25,100,100,002127
H708,287,5562,0,075065
H710,89,956,953,004201
H712,49,561,0,023074
H713,37,671,0,057063
H714,97,1525,681,023068
H715,40,356,0,068036
H716,34,524,524,004202
H717,233,7312,0,017170
H719,67,1350,0,021076
H720,612,7179,0,034032
H723,70,1532,0,012117
H724,154,1866,0,099015
H725,59,1782,0,002128
H726,59,796,0,096058
H727,215,5240,0,004203
H729,302,9428,0,075066
H730,83,1833,0,076084
H731,43,530,0,019087
H732,75,1346,0,065117
H733,34,661,0,064081
H734,17,193,0,001234
H735,149,4995,822,027032
H736,191,10921,0,012118
H738,200,4341,0,111059
H739,87,1408,0,111060
H743,454,7515,2398,084034
H744,80,2981,0,047018
H745,49,904,0,058094
H746,17,208,0,004204
H749,385,6809,0,072039
H752,168,1377,0,014057
H753,25,432,0,001235
H754,32,497,0,022165
H755,158,3418,2040,004205
H756,158,3067,0,095045
H757,133,1440,407,075067
H760,61,1208,0,013204
H763,117,4509,0,008052
H764,367,8674,9,062057
H765,70,559,0,078111
H766,52,1071,0,111061
H767,67,1339,0,019088
H768,42,900,0,029043
H769,641,17504,371,044066
H770,27,234,0,004206
H771,129,3959,0,020055
H772,232,2551,4,066085
H773,19,240,8,066086
H774,75,1902,0,078112
H775,149,2662,0,001236
H777,112,1421,0,103061
H778,236,3782,7,084035
H779,29,974,0,060061
H780,32,471,0,008053
H781,226,4419,0,026071
H782,57,456,0,070063
H783,255,6514,0,023069
H784,157,1624,7,069079
H785,285,3868,0,102032
H786,78,1517,0,021077
H787,135,2733,0,031018
H789,61,1555,0,001237
H790,313,1535,0,052027
H791,224,7091,0,048038
H792,472,15044,0,085016
H793,118,4773,0,075068
H794,127,2317,1655,036036
H795,130,1803,0,076073
H796,165,2612,0,076074
H797,162,3862,0,082063
H798,308,6588,0,061074
H799,26,339,0,018133
H800,135,3071,0,065118
H801,112,2041,1,099016
H802,147,3080,0,010053
H803,134,4428,0,015191
H804,26,281,0,001238
H805,123,3368,0,087040
H806,36,906,0,078113
H807,96,1104,0,102033
H808,81,1207,0,076075
H809,153,3222,0,041051
H810,22,430,0,006152
H811,130,4378,0,005097
H812,99,1136,0,004207
H814,28,707,0,018134
H815,32,809,0,019089
H816,191,6747,1073,030099
H818,260,4487,0,078114
H819,100,1509,0,066087
H820,22,266,0,001239
H821,45,1156,3,096059
H822,185,4759,0,074013
H823,497,17248,0,027033
H824,89,3624,0,060062
H825,108,3547,0,078115
H826,222,3250,0,075069
H827,216,2979,1781,015192
H829,142,3205,7,024091
H831,257,3721,0,076076
H833,113,1524,0,070064
H834,184,8472,0,061075
H835,211,4798,0,036037
H836,179,7770,0,059025
H838,96,1830,0,017171
H839,258,9718,0,110007
H840,111,1673,0,013206
H841,84,6312,0,078116
H842,106,7648,0,083077
H843,126,2961,511,026072
H844,81,1417,0,098047
H845,13,351,0,031019
H846,93,1089,0,079108
H847,68,2142,0,001240
H848,292,3905,0,090062
H850,215,5679,0,083078
H851,55,1599,0,004208
H852,105,1961,0,004209
H855,54,1203,1035,001241
H856,273,6393,0,111062
H857,119,3852,0,055029
H858,39,1263,0,021079
H859,85,1730,0,018135
H860,66,10902,0,063066
H861,114,1098,0,002131
H862,93,1235,0,001242
H865,56,1134,0,017172
H867,81,1070,0,070065
H868,89,1079,0,014058
H870,43,1477,0,020056
H872,33,893,0,012141
H873,54,900,0,001243
H875,533,4600,0,052028
H876,103,2404,0,043046
H877,118,1771,0,078117
H878,74,686,0,006153
H880,71,1713,0,060063
H881,67,2167,0,078118
H882,262,6308,0,073024
H883,233,4894,296,020057
H884,93,1737,1735,015194
H885,40,1168,0,018136
H887,122,3571,0,033040
H888,137,2070,0,077025
H889,180,2362,0,080071
H890,140,2390,0,001244
H891,135,2455,0,093038
H892,112,4624,0,063067
H893,150,4104,0,028075
H894,126,4245,0,062058
H895,135,3115,0,030100
H896,126,2390,0,037052
H897,134,2682,0,028076
H898,253,3936,0,062059
H899,42,173,0,005098
H900,48,769,0,001245
H901,168,4574,2,051033
H903,73,1295,0,080072
H906,111,3084,0,030101
H907,276,3802,0,065119
H910,149,2298,0,016188
H912,33,1183,0,020058
H913,88,1371,0,056046
H914,330,7563,688,084036
H916,190,2669,0,023070
H917,85,2567,0,060064
H918,62,1561,0,019090
H919,463,14408,0,078119
H920,114,647,1,070066
H921,246,5988,415,099017
H922,366,8926,0,087041
H923,34,769,1,069080
H924,312,7737,4,023071
H926,654,17189,0,071046
H928,92,992,0,070067
H929,119,1102,1,070068
H930,285,9940,0,015195
H931,299,18820,0,063068
H933,169,6652,0,082064
H935,402,7939,51,054044
H936,165,1465,0,001246
H937,241,1425,0,048039
H938,42,1089,1,025045
H939,53,1390,0,061076
H940,144,4538,0,087042
H941,113,899,0,102034
H942,104,1028,0,058095
H943,320,6621,0,065120
H944,71,4252,0,023072
H945,184,7428,6000,037054
H949,72,1782,19,099025
H951,29,832,0,030102
H952,40,1528,0,021080
H953,54,1460,0,062060
H955,68,2067,0,062061
H956,44,1114,1107,021081
H957,45,1621,0,008054
H958,89,2184,0,041054
H959,283,4418,0,080073
H961,75,1595,0,078120
H962,90,3535,0,078121
H964,20,735,0,031020
H967,70,1325,0,062062
H969,115,2163,2145,056047
H970,167,2113,0,080074
H971,137,1625,0,078122
H973,127,1031,0,062063
H974,329,4484,0,111067
H975,57,2073,0,064082
H976,100,2127,0,079110
H977,39,803,0,065121
H978,209,4514,0,061077
H979,35,893,3,042041
H981,160,7238,0,078123
H982,68,3404,0,083079
H984,123,2845,0,062064
H985,448,11213,0,071047
H986,95,1818,0,071048
H987,53,488,63,005099
H988,21,733,713,021082
H989,43,1298,0,021083
H990,193,3843,0,070069
H991,32,1077,0,069082
H992,84,658,0,078124
H994,97,2613,0,076077
H996,96,2159,7,029044
H997,45,524,0,001247
H999,36,650,0,093039
I002,49,1176,0,062065
I003,287,4386,0,023073
I005,44,1285,0,020059
I007,20,327,0,019091
I008,222,5605,0,028077
I011,167,2735,0,035037
I012,96,1157,0,098048
I014,115,2029,0,018137
I016,202,5394,0,064083
I017,19,788,0,005100
I018,245,5732,0,073025
I019,124,3207,0,065122
I023,49,222,0,070070
I024,124,3165,1,001248
I025,82,1583,3,003133
I026,64,4566,0,101020
I027,237,6990,0,040041
I028,239,4006,0,082065
I029,151,2961,0,077026
I030,155,4685,0,001249
I031,58,1078,0,065123
I032,68,845,0,065124
I034,59,1242,0,064084
I035,209,3988,0,087043
I037,39,1137,0,004210
I040,411,11142,0,027034
I042,57,991,0,022167
I045,191,7932,0,074014
I046,456,16387,0,050032
I048,127,4996,0,018138
I049,33,615,0,062066
I051,32,461,3,013207
I052,29,480,0,003134
I053,342,5529,0,072040
I054,650,16893,0,071049
I056,194,5415,0,061078
I057,42,1573,0,101021
I058,137,2008,0,102035
I059,309,7790,0,075070
I060,88,2407,0,078125
I061,52,1272,0,064085
I062,109,2743,0,062067
I063,11,573,212,025046
I065,36,776,0,021084
I066,266,10126,0,074015
I071,29,605,0,042042
I072,199,3591,0,071050
I073,48,1200,0,063069
I076,45,543,0,005101
I079,92,1397,0,016190
I082,42,1488,1,031021
I084,255,2474,1770,083080
I086,270,3948,0,083081
I088,71,1088,0,025047
I089,103,2052,76,065125
I090,72,911,3,001250
I092,55,1476,1,030103
I093,175,4270,0,079114
I095,79,1332,0,079115
I096,80,743,0,094043
I098,125,2245,0,087044
I102,122,1906,0,080075
I103,85,2462,2461,026073
I105,77,1530,0,023075
I107,70,2724,0,028078
I108,53,847,0,078126
I109,209,6032,0,023076
I110,183,6094,0,037055
I113,58,1066,0,061079
I114,85,2813,0,078127
I115,107,1924,0,075071
I116,105,1691,0,003135
I117,31,872,0,024094
I118,73,1486,0,092099
I119,336,10892,0,074016
I120,51,1336,0,028079
I121,69,619,2,066088
I122,54,629,0,070071
I123,133,2759,0,035038
I124,116,2842,35,026074
I125,52,1272,2,058096
I126,15,137,0,001251
I128,56,1813,280,036038
I129,77,1084,0,064086
I130,68,1368,0,061080
I131,176,4953,0,061081
I132,77,726,0,080076
I133,99,2483,0,036039
I135,209,1401,0,052030
I136,79,2307,0,093040
I137,52,1504,0,001252
I138,431,28516,0,008055
I139,75,1449,0,080077
I140,107,9284,4,098049
I142,150,1186,0,046027
I143,125,1873,0,065126
I144,137,2315,0,006154
I145,111,3167,0,062068
I147,93,2015,0,083082
I148,375,10156,0,069083
I150,64,599,0,006155
I151,114,2815,0,063070
I152,67,1050,0,001253
I153,209,2378,0,034033
I154,58,1632,212,001254
I155,292,7122,19,051034
I156,314,6420,0,043047
I157,55,2605,0,076078
I158,784,30721,0,071051
I162,218,1938,0,013248
I163,36,1471,0,064087
I164,146,2171,0,079116
I165,86,2715,0,078128
I166,219,6551,15,111065
I168,50,398,376,016191
I169,278,8121,0,085017
I170,131,2359,0,079117
I171,105,805,0,078129
I172,160,5070,0,075072
I173,21,1523,0,021085
I174,149,1161,0,082066
I175,60,1636,0,018139
I176,136,1401,0,080078
I177,334,7098,0,050033
I178,538,16342,2446,088010
I179,120,1588,49,062069
I181,303,3450,0,070072
I182,189,3421,0,111068
I183,156,1526,0,078130
I184,88,1632,0,083083
I185,212,5182,0,084037
I187,179,4913,0,053022
I188,215,5597,0,082067
I189,55,1003,0,094044
I190,22,337,0,006156
I191,97,2161,0,037056
I192,137,3338,0,078131
I193,199,3198,0,071052
I196,118,2249,2249,039017
I197,136,8209,0,062070
I198,46,828,0,080079
I199,280,5235,1,083084
I201,188,1403,0,099026
I202,93,2159,0,087045
I203,64,1310,0,018140
I205,152,2778,0,095047
I206,161,3304,0,025048
I207,62,3446,0,028080
I208,65,2768,0,063071
I210,47,1300,10,004211
I213,34,740,740,018141
I214,43,499,0,080080
I215,81,1454,0,083085
I216,103,2378,0,087046
I217,82,1708,0,050034
I219,24,1084,0,064088
I220,245,4300,0,083086
I221,135,3279,0,026075
I224,246,4302,51,084038
I225,178,7125,0,010054
I230,31,979,0,018142
I232,121,6137,0,050035
I233,164,6514,0,061082
I234,278,7255,0,061083
I236,121,1516,0,018162
I237,126,2072,0,018143
I238,52,1431,0,094045
I240,294,6857,0,087047
I242,186,6969,0,027035
I243,60,707,0,097074
I244,27,1013,0,069084
I247,64,1271,0,061084
I248,56,1215,0,030104
I249,77,2432,35,103062
I251,67,2361,2361,042043
I253,100,2551,0,065127
I254,69,1528,0,083087
I255,360,9044,0,058097
I256,42,707,0,060065
I258,86,2320,10,001255
I259,258,4240,171,023077
I260,73,1327,0,065131
I261,108,1945,0,061085
I262,186,6797,0,063072
I263,114,932,0,054045
I264,87,2082,0,064089
I265,44,1059,0,060066
I266,139,5680,0,079118
I271,94,1520,595,111069
I273,45,2236,0,061086
I274,250,4240,2,098050
I275,75,3329,1,028082
I276,36,891,0,018144
I277,138,2671,0,062071
I278,63,1298,0,065128
I279,59,645,2,064090
I280,47,672,0,064091
I281,182,5292,2229,064092
I282,76,936,0,094046
I283,149,4455,0,083088
I284,150,2255,0,058098
I286,39,830,0,043048
I287,359,1858,0,041057
I288,66,1740,0,076079
I289,82,571,0,070073
I290,123,2246,0,084039
I291,239,4914,0,081019
I292,134,1787,78,023078
I293,260,8060,0,063073
I294,310,10488,0,111071
I296,58,1744,0,001256
I298,82,474,0,095048
I300,87,8064,0,063074
I301,48,979,0,064093
I302,71,1670,0,060067
I304,495,12455,0,099018
I305,239,4811,0,076080
I306,169,5145,0,061087
I307,63,3255,0,065129
I308,127,2405,0,101022
I309,145,1773,0,078133
I310,440,2927,0,040043
I311,149,5399,13,083089
I312,326,3371,83,090063
I314,172,8226,0,087048
I315,48,914,0,109036
I316,66,997,0,004212
I317,77,4434,0,065130
I318,119,2843,119,067038
I319,50,1185,0,028083
I320,212,2409,0,070074
I321,170,1702,2,060068
I322,106,2738,0,079151
I324,240,4350,0,109037
I326,230,2167,7,066089
I327,135,2436,83,001257
I328,102,2221,0,083090
I329,376,3479,0,090092
I330,531,18904,0,072041
I332,52,995,0,068037
I333,200,5192,0,080081
I335,50,1870,7,069085
I336,53,438,5,066090
I337,216,3785,0,002133
I339,210,2368,0,059026
I341,156,2304,0,080082
I342,187,3204,0,035039
I344,62,1017,0,041058
I346,148,4046,0,010055
I347,26,1003,0,025049
I348,189,2357,0,067039
I350,111,2771,0,102036
I351,51,1341,0,060069
I352,168,2727,0,058099
I353,101,3139,0,024095
I354,80,723,0,022168
I356,228,5325,2,084040
I357,73,1762,0,064095
I359,93,852,0,078134
I360,40,877,1,066091
I361,95,2188,2188,015200
I362,65,879,806,098051
I363,144,3124,0,011026
I364,82,1178,0,060090
I365,71,1324,0,008056
I367,121,2295,164,004213
I368,64,1753,0,010056
I370,175,2608,0,083091
I371,140,2142,0,080083
I372,9,833,0,004214
I373,213,5924,0,027036
I374,210,3661,8,095049
I375,80,1258,0,028084
I376,69,1905,0,068038
I377,141,6735,0,065132
I381,397,2367,0,055030
I382,145,5079,0,026076
I384,273,5715,5435,095050
I388,81,1573,0,078135
I389,160,1921,0,066092
I390,235,8254,8238,049018
I391,72,2353,0,063075
I392,34,1952,0,025051
I393,91,3121,0,079122
I394,122,6067,3,069086
I396,468,15167,0,074017
I400,73,2331,0,058100
I401,74,1664,0,024096
I402,235,3938,3813,111066
I403,274,6499,5390,093041
I404,19,784,0,030105
I405,23,1009,1009,030106
I407,198,6902,0,081020
I408,38,745,0,060070
I409,126,2735,2195,015201
I410,166,4387,0,065133
I411,42,612,0,022169
I412,61,1390,0,017173
I414,67,1710,0,023079
I415,80,885,0,015202
I416,15,464,0,018145
I417,85,2955,0,026077
I418,127,3937,0,028085
I420,189,2786,0,083092
I421,16,1564,0,030189
I422,191,3606,0,065134
I423,154,4203,0,078136
I424,43,783,0,058101
I425,105,2550,0,024097
I426,118,2342,0,076081
I428,246,3700,0,111072
I429,54,934,0,006157
I430,143,4587,40,024098
I431,52,2362,0,021086
I432,59,616,0,006158
I433,157,4526,41,017174
I434,93,1791,0,033042
I435,52,1886,0,026078
I436,140,2418,0,043049
I437,91,1955,0,016193
I438,185,10300,0,065135
I439,30,482,0,022170
I441,330,11514,0,012119
I442,88,2098,0,007066
I443,192,3150,0,092066
I444,396,1980,0,040044
I445,188,3727,0,052031
I447,77,1979,0,018146
I448,157,1847,0,091077
I449,242,10261,0,011027
I451,121,6432,0,065136
I452,1197,43117,0,090064
I453,253,2624,0,009055
I454,54,937,0,049019
I455,69,652,0,062072
I457,79,940,0,076082
I460,111,1038,0,099031
I461,293,5079,0,042044
I462,542,17205,3732,036040
I463,226,4322,0,079123
I464,4,548,0,030107
I465,35,333,0,001258
I466,36,871,0,001259
I467,494,8978,0,073026
I468,161,3060,0,101023
I469,134,8212,0,063076
I470,320,9061,0,004215
I471,161,2204,0,064096
I472,340,7998,0,040045
I473,141,3117,0,036041
I475,88,3475,0,010057
I476,73,941,1,017175
I477,46,1274,0,083093
I478,25,973,0,030108
I479,48,796,15,031022
I480,487,17847,0,009056
I482,64,1859,0,068039
I483,726,15316,0,065137
I484,17,214,0,004216
I485,64,1632,0,078137
I486,88,1101,0,065138
I487,28,387,384,018147
I489,257,2992,0,078138
I490,142,1472,0,001260
I492,111,2256,0,083094
I493,44,2043,0,064097
I494,141,5655,0,101024
I496,392,9048,0,035040
I497,75,650,0,019092
I498,25,309,0,019093
I499,140,2691,0,057064
I501,60,1795,1,066093
I503,246,2222,0,095051
I504,806,3429,0,053023
I506,162,2716,0,016194
I507,75,985,0,094048
I510,310,1732,26,053024
I511,48,660,0,001261
I512,72,1465,0,004217
I519,35,1071,0,021087
I520,100,1663,0,069087
I522,78,2064,0,054046
I523,64,683,0,054047
I526,120,4096,0,069088
I527,40,2125,0,024099
I529,66,1217,0,013211
I530,78,1108,0,016195
I531,835,14349,0,024100
I532,35,852,0,020060
I533,996,21639,48,084041
I534,90,2128,0,082068
I535,1261,24055,0,088011
I536,65,1223,0,080084
I537,328,3196,0,080085
I538,52,740,0,082081
I539,79,639,0,001262
I540,69,3849,0,063077
I541,142,647,0,082069
I543,60,1428,2,066094
I544,74,600,0,002134
I545,54,509,0,002135
I546,119,1647,0,066095
I548,277,11258,0,087049
I549,177,6266,1347,075073
I551,166,8289,38,027037
I553,184,3836,3586,066096
I554,59,927,0,022171
I555,38,537,0,005103
I556,28,487,0,008057
I558,35,2714,1,066097
I559,104,2353,1032,075074
I561,46,799,0,098052
I562,131,2305,0,030109
I563,147,5209,0,025053
I564,121,2843,0,095052
I565,114,1771,0,090065
I566,165,2427,0,015204
I567,47,747,0,016196
I569,40,656,0,043050
I570,74,970,0,111073
I571,182,1304,0,053025
I573,137,3845,0,058102
I576,22,913,162,022172
I577,269,3742,65,015205
I578,64,1768,0,026079
I580,384,13751,9,092068
I581,34,878,0,057065
I582,104,1282,20,111074
I585,81,1350,0,054048
I588,106,743,0,017176
I589,66,1126,0,079126
I590,318,5203,0,079127
I591,24,1534,0,021089
I592,35,1030,0,025054
I593,11,488,0,021088
I594,165,2705,0,023080
I595,260,6444,0,028086
I597,75,1572,0,016197
I598,31,444,444,090066
I599,19,289,0,018148
I600,243,3334,0,080086
I601,212,1003,0,053028
I602,184,5619,0,015206
I603,54,460,0,021118
I604,3,437,0,021091
I605,213,2646,0,095053
I606,91,708,0,064098
I607,57,1007,1007,017177
I608,514,24310,14294,042045
I609,24,552,0,095054
I610,190,4732,0,076085
I611,39,897,0,013212
I612,62,1327,0,098053
I613,42,353,0,095055
I614,314,4105,51,090067
I615,247,4368,0,111075
I618,61,2341,0,070075
I621,86,1362,0,093042
I622,302,7333,0,046028
I624,146,1448,0,111076
I625,568,14236,0,108039
I626,132,1943,0,025055
I627,77,1868,0,019094
I628,199,4654,101,016198
